Pos,ID,Name,BV,SV,Team,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts
F,180,Tzimas,5.3,5.3,Brighton,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,0.51,0.57,0.50,0.58,0.52,0.54,0.61,0.46,0.58,0.42
F,181,Kostoulas,4.8,4.8,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.04
G,182,Trafford,4.7,4.7,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03
G,183,Weiss,4.4,4.4,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03
G,185,Hladký,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,0.23,0.20,0.23,0.22,0.22,0.23,0.20,0.24,0.21,0.24
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,2.92,1.67,2.72,2.47,2.47,2.83,2.39,3.11,2.15,3.09
D,188,Delcroix,3.9,3.9,Burnley,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
D,190,Ekdal,4.0,4.0,Burnley,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,0.96,0.66,0.87,0.83,0.82,0.93,0.84,0.98,0.79,1.00
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,3.60,2.16,3.16,2.94,2.86,3.49,2.94,3.68,2.70,3.82
D,192,Hartman,4.0,4.0,Burnley,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,3.30,2.03,3.09,2.59,2.66,3.08,2.35,3.34,2.42,3.39
D,193,Humphreys,4.0,4.0,Burnley,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,0.29,0.25,0.29,0.27,0.28,0.28,0.26,0.29,0.27,0.30
D,194,Jordan,4.0,4.0,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
D,195,Lucas Pires,3.9,3.9,Burnley,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.16,0.14,0.16,0.15,0.15,0.16,0.14,0.16,0.15,0.17
D,197,Sonne,3.9,3.9,Burnley,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.17,0.14,0.16,0.16,0.16,0.17,0.15,0.17,0.15,0.17
D,198,Tuanzebe,3.9,3.9,Burnley,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,2.87,1.83,2.54,2.40,2.38,2.82,2.35,2.97,2.23,3.03
D,199,Worrall,3.9,3.9,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,0.17,0.15,0.17,0.17,0.17,0.17,0.16,0.18,0.16,0.18
M,200,Anthony,5.7,5.7,Burnley,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,4.14,2.92,3.94,3.63,3.59,3.83,3.40,3.91,3.44,3.91
M,202,Bruun Larsen,5.3,5.3,Burnley,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,26.10,1.28,1.08,1.34,1.27,1.27,1.31,1.12,1.33,1.20,1.32
M,203,Boateng,4.8,4.8,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.06
M,205,Cullen,5.0,5.0,Burnley,81.60,81.60,81.60,81.60,81.60,81.60,81.60,81.60,80.40,80.40,3.67,2.59,3.32,2.85,2.85,3.41,3.50,3.10,2.82,3.27
M,206,Edwards,4.7,4.7,Burnley,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.52,0.44,0.53,0.52,0.51,0.53,0.45,0.53,0.49,0.54
M,207,Hannibal,4.9,4.9,Burnley,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,0.00,0.00,0.71,0.63,0.72,0.70,0.70,0.71,0.68,0.72,0.00,0.00
M,209,Laurent,4.9,4.9,Burnley,48.75,48.75,48.75,48.75,48.75,48.75,48.75,48.75,45.45,45.45,2.08,1.53,1.93,1.67,1.69,1.96,2.00,1.80,1.58,1.78
M,210,Tchaouna,4.9,4.9,Burnley,61.50,61.50,61.50,61.50,61.50,61.50,61.50,61.50,61.50,61.50,2.62,2.12,2.67,2.51,2.49,2.60,2.25,2.66,2.43,2.68
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05
M,214,Trésor,4.4,4.4,Burnley,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08
F,215,Flemming,5.3,5.3,Burnley,31.20,18.00,18.00,18.00,18.00,18.00,18.00,18.00,30.00,30.00,1.38,0.74,0.90,0.86,0.87,0.90,0.76,0.89,1.32,1.43
F,216,Amdouni,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,47.25,73.50,73.50,73.50,73.50,73.50,73.50,73.50,0.00,0.00,2.05,2.58,3.23,3.12,3.11,3.19,2.69,3.23,0.00,0.00
F,218,Barnes,4.4,4.4,Burnley,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.13,0.11,0.13,0.13,0.13,0.13,0.11,0.13,0.12,0.13
G,220,Sánchez,4.9,4.9,Chelsea,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,3.77,2.76,3.77,3.55,2.59,3.09,2.89,3.54,2.64,3.32
G,221,Jörgensen,4.4,4.4,Chelsea,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.19,0.14,0.18,0.18,0.14,0.16,0.15,0.17,0.14,0.16
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,4.41,3.45,4.48,3.99,2.87,3.59,3.15,3.96,2.87,3.65
D,225,James,5.5,5.5,Chelsea,81.90,70.20,70.20,70.20,70.20,66.60,66.60,66.60,66.60,66.60,4.65,3.07,4.04,3.64,2.56,3.05,2.67,3.38,2.43,3.15
D,226,Chalobah,5.1,5.1,Chelsea,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,4.43,3.59,5.04,3.89,3.01,3.84,3.55,4.23,3.44,3.89
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,4.9,4.9,Chelsea,0.00,65.40,65.40,65.40,65.40,58.95,58.95,58.95,58.95,58.95,0.00,2.48,3.28,3.00,2.12,2.41,2.12,2.65,1.93,2.46
D,229,B.Badiashile,4.4,4.4,Chelsea,0.00,0.00,0.00,0.00,0.00,9.45,9.45,9.45,9.45,9.45,0.00,0.00,0.00,0.00,0.00,0.37,0.36,0.39,0.35,0.38
D,230,Fofana,4.4,4.4,Chelsea,32.10,32.10,32.10,32.10,32.10,19.95,19.95,19.95,19.95,19.95,1.48,1.19,1.65,1.34,1.04,0.78,0.75,0.86,0.72,0.80
D,232,Tosin,4.4,4.4,Chelsea,71.70,71.70,71.70,71.70,71.70,48.15,48.15,48.15,48.15,48.15,3.78,3.15,4.47,3.40,2.64,2.21,2.14,2.44,2.07,2.26
D,233,Acheampong,3.9,3.9,Chelsea,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,1.45,1.26,1.48,1.33,1.10,1.30,1.16,1.37,1.11,1.25
M,235,Palmer,10.3,10.3,Chelsea,0.00,0.00,0.00,0.00,0.00,77.55,77.55,77.55,77.55,77.55,0.00,0.00,0.00,0.00,0.00,4.99,4.76,5.39,4.32,5.45
M,236,Neto,7.0,7.0,Chelsea,80.10,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,4.42,3.56,4.14,3.81,3.00,3.40,3.24,3.56,2.99,3.56
M,237,Enzo,6.7,6.7,Chelsea,45.90,74.70,82.05,82.05,82.05,84.90,84.90,84.90,84.90,84.90,2.90,4.02,5.02,4.68,3.69,4.16,3.72,4.27,3.70,4.12
M,238,Estêvão,6.5,6.5,Chelsea,44.55,37.35,37.35,37.35,37.35,34.20,34.20,34.20,34.20,34.20,2.60,1.93,2.14,2.00,1.71,1.70,1.59,1.76,1.51,1.76
M,239,Gittens,6.2,6.2,Chelsea,24.45,16.80,14.70,14.70,14.70,13.05,13.05,13.05,13.05,13.05,1.42,0.84,0.85,0.79,0.64,0.63,0.62,0.66,0.56,0.67
M,241,Caicedo,5.9,5.9,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,3.52,3.61,3.67,3.41,3.55,3.73,3.05,3.94,3.66,3.44
M,242,Dewsbury-Hall,5.0,5.0,Everton,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.68,3.61,3.68,3.21,3.33,3.22,3.84,3.14,2.94,3.64
M,243,George,4.9,4.9,Chelsea,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.31,0.28,0.31,0.30,0.24,0.26,0.26,0.27,0.24,0.28
M,244,Lavia,4.9,4.9,Chelsea,36.00,28.35,21.60,21.60,21.60,9.30,9.30,9.30,9.30,9.30,1.34,0.99,0.81,0.77,0.73,0.32,0.32,0.34,0.32,0.33
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,60.30,31.50,28.05,28.05,28.05,24.60,24.60,24.60,24.60,24.60,3.03,1.45,1.37,1.31,1.16,1.09,1.01,1.16,1.01,1.11
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.5,7.5,Chelsea,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35,5.38,4.49,5.23,4.82,3.70,3.93,3.87,4.26,3.57,4.36
F,250,Delap,6.2,6.2,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,252,Marc Guiu,4.3,4.3,Chelsea,36.90,21.60,21.60,21.60,21.60,14.85,14.85,14.85,14.85,14.85,2.23,1.17,1.34,1.24,0.99,0.79,0.76,0.84,0.72,0.84
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.39,3.89,3.22,3.64,3.30,3.78,3.37,3.03,3.29,3.31
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.6,5.6,Crystal Palace,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.05,4.63,4.04,4.23,3.68,4.28,3.92,3.65,4.08,4.25
D,257,Lacroix,5.1,5.1,Crystal Palace,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,2.79,4.46,3.87,4.77,4.01,4.03,4.16,3.17,3.98,4.32
D,258,Mitchell,5.0,5.0,Crystal Palace,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,2.44,4.38,3.73,4.15,3.45,4.06,3.81,3.08,3.84,3.73
D,259,Sosa,4.9,4.9,Crystal Palace,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,0.27,0.39,0.36,0.37,0.35,0.39,0.35,0.32,0.35,0.38
D,260,Guéhi,4.9,4.9,Crystal Palace,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,2.36,4.06,3.48,4.42,3.52,3.75,3.73,2.78,3.58,3.83
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,2.80,4.31,3.78,4.68,3.82,3.89,4.04,3.14,3.84,4.13
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,263,Clyne,3.9,3.9,Crystal Palace,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.39,0.48,0.45,0.49,0.45,0.46,0.46,0.41,0.45,0.47
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.6,7.6,Arsenal,77.10,77.10,73.80,55.50,55.50,55.50,55.50,55.50,55.50,55.50,4.55,4.69,4.11,3.38,2.86,3.49,2.98,3.55,2.91,3.25
M,267,Sarr,6.5,6.5,Crystal Palace,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,0.00,0.00,3.24,5.14,4.61,4.62,4.63,4.72,4.17,4.09,0.00,0.00
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,4.8,4.8,Crystal Palace,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,23.40,23.40,0.31,0.41,0.39,0.38,0.39,0.39,0.36,0.36,1.12,1.19
M,270,Hughes,4.9,4.9,Crystal Palace,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,33.15,0.96,1.27,1.16,1.23,1.19,1.14,1.16,1.15,1.16,1.31
M,271,Kamada,5.0,5.0,Crystal Palace,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,72.90,72.90,2.04,2.98,2.65,2.92,2.70,2.73,2.61,2.49,2.79,3.07
M,272,Lerma,4.9,4.9,Crystal Palace,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,0.80,1.01,0.96,0.99,0.97,0.92,0.95,0.94,0.95,1.05
M,273,Wharton,5.0,5.0,Crystal Palace,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,2.36,3.47,3.17,3.39,3.12,3.09,2.96,2.96,3.04,3.50
M,274,Agbinone,4.4,4.4,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,275,Ahamada,4.4,4.4,Crystal Palace,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06
M,276,Devenny,4.4,4.4,Crystal Palace,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,44.70,44.70,0.53,0.67,0.64,0.64,0.65,0.65,0.60,0.60,1.95,2.14
M,281,Rodney,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,283,Mateta,7.6,7.6,Crystal Palace,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,3.25,4.91,4.57,4.32,4.53,4.54,4.01,4.08,4.30,4.92
F,284,Nketiah,5.4,5.4,Crystal Palace,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,37.65,37.65,0.91,1.22,1.18,1.14,1.17,1.17,1.07,1.08,1.85,2.06
F,286,Marsh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,287,Pickford,5.5,5.5,Everton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.56,3.57,3.90,3.17,3.43,3.33,3.83,3.40,2.98,3.98
G,288,Travers,4.4,4.4,Everton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04
G,289,Tyrer,4.0,4.0,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,290,Branthwaite,5.3,5.3,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,291,Tarkowski,5.5,5.5,Everton,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,4.34,4.48,4.48,3.73,4.01,4.07,4.69,3.65,3.58,4.42
D,292,Mykolenko,4.9,4.9,Everton,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.64,3.48,3.68,2.77,3.25,3.18,3.70,2.91,2.76,3.71
D,293,O'Brien,5.0,5.0,Everton,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,3.27,3.24,3.43,2.58,2.86,2.83,3.40,2.53,2.54,3.46
D,294,Coleman,4.3,4.3,Everton,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,0.24,0.24,0.24,0.21,0.23,0.22,0.25,0.21,0.21,0.25
D,295,Keane,4.5,4.5,Everton,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,85.05,3.99,4.03,4.11,3.46,3.73,3.77,4.23,3.42,3.31,3.99
D,296,Patterson,4.4,4.4,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,297,Dixon,3.9,3.9,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.09
D,298,Welch,3.9,3.9,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.08,0.08,0.09
M,299,Ndiaye,6.5,6.5,Everton,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,0.00,0.00,5.00,4.88,4.66,4.21,4.29,4.34,4.96,4.05,0.00,0.00
M,300,McNeil,5.6,5.6,Everton,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,31.65,31.65,0.48,0.48,0.48,0.44,0.44,0.43,0.50,0.42,1.32,1.59
M,301,Alcaraz,5.2,5.2,Everton,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,66.75,66.75,0.74,0.72,0.72,0.66,0.67,0.66,0.76,0.65,2.42,2.84
M,302,Gana,5.4,5.4,Everton,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,0.00,0.00,3.51,3.24,3.06,3.19,3.20,3.03,3.38,3.08,0.00,0.00
M,303,Garner,5.0,5.0,Everton,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,79.80,79.80,3.71,3.37,3.23,3.31,3.33,3.15,3.62,3.17,2.82,2.97
M,304,Iroegbunam,4.9,4.9,Everton,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,51.00,51.00,0.66,0.63,0.62,0.62,0.62,0.60,0.66,0.60,1.58,1.64
M,306,Bates,4.4,4.4,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.4,4.4,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,310,Barry,5.7,5.7,Everton,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,32.25,1.69,1.64,1.65,1.48,1.52,1.52,1.76,1.47,1.40,1.73
F,311,Beto,5.3,5.3,Everton,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,3.43,3.32,3.38,3.01,3.02,3.03,3.52,2.90,2.80,3.52
G,314,Leno,5.0,5.0,Fulham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.74,4.01,3.45,4.08,3.00,2.98,3.54,3.78,3.59,3.54
D,316,Robinson,5.0,5.0,Fulham,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,0.53,0.74,0.58,0.68,0.53,0.51,0.59,0.61,0.61,0.61
D,317,Andersen,4.5,4.5,Fulham,5.70,41.40,76.80,87.45,87.45,87.45,87.45,87.45,87.45,87.45,0.27,2.60,3.85,4.49,3.65,3.04,4.24,4.09,4.17,3.79
D,318,Bassey,4.5,4.5,Fulham,72.90,77.10,81.00,81.00,81.00,81.00,81.00,81.00,0.00,0.00,2.63,4.24,3.41,3.64,2.70,2.20,3.24,3.30,0.00,0.00
D,319,Castagne,4.4,4.4,Fulham,64.80,57.60,50.10,25.20,25.20,25.20,25.20,25.20,25.20,25.20,2.31,3.08,2.01,1.17,0.96,0.89,1.03,1.07,1.08,1.04
D,320,Diop,4.4,4.4,Fulham,38.10,21.75,13.65,9.45,9.45,9.45,9.45,9.45,35.70,35.70,1.57,1.24,0.61,0.42,0.37,0.34,0.40,0.40,1.51,1.43
D,321,J.Cuenca,4.4,4.4,Fulham,76.95,53.10,21.30,13.35,13.35,13.35,13.35,13.35,73.65,73.65,3.09,3.11,0.99,0.61,0.53,0.47,0.58,0.57,3.26,3.02
D,322,Tete,4.5,4.5,Fulham,27.45,36.00,45.15,74.25,74.25,74.25,74.25,74.25,74.25,74.25,1.04,1.99,1.85,3.64,2.79,2.48,3.07,3.29,3.25,3.13
D,323,Amissah,3.9,3.9,Fulham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.14,0.16,0.15,0.16,0.14,0.14,0.15,0.15,0.15,0.15
M,324,Iwobi,6.5,6.5,Fulham,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,0.00,0.00,3.00,4.06,3.27,3.88,3.29,3.16,3.53,3.58,0.00,0.00
M,325,Smith Rowe,5.7,5.7,Fulham,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,1.06,1.33,1.13,1.32,1.15,1.13,1.22,1.25,1.28,1.24
M,326,Adama,5.2,5.2,Fulham,30.90,24.90,24.90,17.55,17.55,17.55,17.55,17.55,45.00,45.00,1.31,1.37,1.16,0.94,0.81,0.80,0.87,0.88,2.35,2.23
M,328,Sessegnon,5.4,5.4,Fulham,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,2.98,3.40,2.99,2.99,2.76,2.61,2.81,2.75,2.97,2.95
M,329,Wilson,5.3,5.3,Fulham,63.30,57.15,60.15,53.85,53.85,53.85,53.85,53.85,68.40,68.40,2.71,3.26,2.74,3.03,2.53,2.48,2.78,2.77,3.71,3.53
M,330,Berge,4.9,4.9,Fulham,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,3.42,3.65,3.00,3.18,2.85,2.60,2.95,2.90,3.17,3.03
M,331,Cairney,4.9,4.9,Fulham,43.50,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,1.93,0.32,0.28,0.31,0.28,0.27,0.29,0.30,0.31,0.30
M,332,Lukić,5.0,5.0,Fulham,45.00,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,1.91,3.72,3.06,3.40,3.01,2.75,3.11,3.08,3.36,3.22
M,335,King,4.5,4.5,Fulham,70.80,70.80,70.80,70.80,70.80,70.80,70.80,70.80,70.80,70.80,2.85,3.52,3.01,3.46,2.96,2.87,3.15,3.20,3.31,3.16
M,336,Reed,4.4,4.4,Fulham,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.17,0.17,0.17
F,337,Raúl,6.2,6.2,Fulham,64.50,55.05,45.45,21.30,21.30,21.30,21.30,21.30,21.30,21.30,2.81,3.30,2.17,1.35,1.14,1.13,1.23,1.22,1.32,1.26
F,338,Muniz,5.4,5.4,Fulham,17.85,34.50,41.40,73.05,73.05,73.05,73.05,73.05,73.05,73.05,0.78,2.04,1.90,4.13,3.60,3.47,3.90,3.89,4.04,3.84
G,339,Meslier,4.3,4.3,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,340,Cairns,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,341,Darlow,4.0,4.0,Leeds United,9.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.35,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04
D,342,Bogle,4.5,4.5,Leeds United,83.10,83.10,83.10,83.10,83.10,83.10,83.10,83.10,83.10,83.10,4.11,2.49,3.15,3.49,2.00,3.09,2.68,3.15,3.45,3.67
D,343,Struijk,4.5,4.5,Leeds United,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,4.37,2.63,3.34,3.49,2.18,3.15,2.65,3.50,3.94,3.68
D,344,Bijol,3.9,3.9,Leeds United,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,8.10,0.37,0.30,0.33,0.33,0.27,0.32,0.30,0.33,0.35,0.33
